query,api_name,source_count,word_count,response_time,success,timestamp
Snowflake YouTube videos earnings call Snowflake keynote demo 2025 Snowflake Inc video recordings Snowflake Summit 2025,perplexity,17,343,13.822523832321167,True,1762782361.740053
Snowflake YouTube videos earnings call Snowflake keynote demo 2025 Snowflake Inc video recordings Snowflake Summit 2025,linkup_deep,30,200,20.316554069519043,True,1762782368.23263
"founded after 2025 funded $2,000,000 or more companies",you,10,173,0.9534289836883545,True,1762782369.696316
"founded after 2025 funded $2,000,000 or more companies",tavily,10,32,1.9412028789520264,True,1762782370.6848168
"founded after 2025 funded $2,000,000 or more companies",valyu,10,224,1.9418668746948242,True,1762782370.685554
"founded after 2025 funded $2,000,000 or more companies",parallel_oneshot,10,7134,2.5673248767852783,True,1762782371.312376
"founded after 2025 funded $2,000,000 or more companies",parallel_agentic,10,4810,5.951921224594116,True,1762782374.697461
"founded after 2025 funded $2,000,000 or more companies",perplexity,12,270,6.695159912109375,True,1762782375.4351501
"founded after 2025 funded $2,000,000 or more companies",exa,0,0,7.7359209060668945,True,1762782376.478632
"founded after 2025 funded $2,000,000 or more companies",linkup_standard,30,135,8.371035814285278,True,1762782377.110337
"founded after 2025 funded $2,000,000 or more companies",linkup_deep,30,131,15.490208864212036,True,1762782384.2315252
founded after 2025 funded $2M or more companies,you,10,206,0.7816920280456543,True,1762782385.519295
founded after 2025 funded $2M or more companies,valyu,10,226,1.729369878768921,True,1762782386.469795
founded after 2025 funded $2M or more companies,tavily,10,36,2.1617071628570557,True,1762782386.8998961
founded after 2025 funded $2M or more companies,parallel_oneshot,10,7894,2.690613031387329,True,1762782387.433503
founded after 2025 funded $2M or more companies,parallel_agentic,10,3784,5.536592245101929,True,1762782390.280292
founded after 2025 funded $2M or more companies,exa,0,0,7.974255800247192,True,1762782392.711802
founded after 2025 funded $2M or more companies,linkup_standard,30,179,11.835071802139282,True,1762782396.569011
founded after 2025 funded $2M or more companies,perplexity,13,431,18.138787269592285,True,1762782402.874536
founded after 2025 funded $2M or more companies,linkup_deep,0,0,0.0,False,1762782414.744193
founded after 2025 funded $2M+ or more companies,you,10,206,0.727107048034668,True,1762782415.981579
founded after 2025 funded $2M+ or more companies,valyu,10,226,1.648953914642334,True,1762782416.904695
founded after 2025 funded $2M+ or more companies,tavily,10,28,2.2337839603424072,True,1762782417.48858
founded after 2025 funded $2M+ or more companies,parallel_oneshot,10,8253,3.6897640228271484,True,1762782418.946242
founded after 2025 funded $2M+ or more companies,linkup_standard,30,154,6.511851072311401,True,1762782421.763166
founded after 2025 funded $2M+ or more companies,parallel_agentic,10,3136,8.03369402885437,True,1762782423.2905018
founded after 2025 funded $2M+ or more companies,exa,0,0,8.819284200668335,True,1762782424.075295
founded after 2025 funded $2M+ or more companies,perplexity,17,439,16.870290279388428,True,1762782432.122734
founded after 2025 funded $2M+ or more companies,linkup_deep,0,0,0.0,False,1762782445.605807
artificial intelligence founded after 2025 funded $2M or more companies,you,10,118,0.8054780960083008,True,1762782446.920854
artificial intelligence founded after 2025 funded $2M or more companies,tavily,10,34,1.466658115386963,True,1762782447.583412
artificial intelligence founded after 2025 funded $2M or more companies,parallel_oneshot,10,7764,2.574233055114746,True,1762782448.6920252
artificial intelligence founded after 2025 funded $2M or more companies,valyu,10,149,7.171260118484497,True,1762782453.287575
artificial intelligence founded after 2025 funded $2M or more companies,linkup_standard,30,206,8.064133882522583,True,1762782454.175686
artificial intelligence founded after 2025 funded $2M or more companies,parallel_agentic,10,4706,8.703311920166016,True,1762782454.822171
artificial intelligence founded after 2025 funded $2M or more companies,exa,0,0,11.720809936523438,True,1762782457.8350132
artificial intelligence founded after 2025 funded $2M or more companies,perplexity,16,432,18.601266860961914,True,1762782464.712636
artificial intelligence founded after 2025 funded $2M or more companies,linkup_deep,0,0,0.0,False,1762782476.427579
"founded after 2025 funded 2,000,000 or more companies",you,10,185,0.8734219074249268,True,1762782477.812722
"founded after 2025 funded 2,000,000 or more companies",tavily,10,39,1.610799789428711,True,1762782478.550317
"founded after 2025 funded 2,000,000 or more companies",valyu,10,223,1.73744797706604,True,1762782478.6787
"founded after 2025 funded 2,000,000 or more companies",parallel_oneshot,10,7742,2.422271966934204,True,1762782479.366453
"founded after 2025 funded 2,000,000 or more companies",linkup_standard,21,17,3.0400187969207764,True,1762782479.973035
"founded after 2025 funded 2,000,000 or more companies",perplexity,16,230,7.342567205429077,True,1762782484.279053
"founded after 2025 funded 2,000,000 or more companies",parallel_agentic,10,6801,8.465100049972534,True,1762782485.4098618
"founded after 2025 funded 2,000,000 or more companies",exa,0,0,10.991958141326904,True,1762782487.9339788
"founded after 2025 funded 2,000,000 or more companies",linkup_deep,0,0,0.0,False,1762782507.2721632
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',you,10,141,0.6925129890441895,True,1762782508.47452
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',valyu,10,210,1.526252031326294,True,1762782509.309115
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',parallel_oneshot,10,6561,2.2022621631622314,True,1762782509.986998
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',tavily,10,35,2.746962070465088,True,1762782510.5303948
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',linkup_standard,22,71,3.926220178604126,True,1762782511.7048068
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',parallel_agentic,10,3231,7.0808820724487305,True,1762782514.865896
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',exa,0,0,7.649454116821289,True,1762782515.431421
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',linkup_deep,21,80,8.13699197769165,True,1762782515.916542
General Intuition founded 2025 'founded' 'General Intuition' 'seed' 134m 'founded in 2025' 'founders',perplexity,10,188,9.807564973831177,True,1762782517.58771
software founded after 2025 funded $2M or more companies,you,10,115,0.7965798377990723,True,1762782518.895017
software founded after 2025 funded $2M or more companies,valyu,10,166,1.6707899570465088,True,1762782519.769797
software founded after 2025 funded $2M or more companies,tavily,10,33,2.4747250080108643,True,1762782520.5722759
software founded after 2025 funded $2M or more companies,parallel_oneshot,10,6622,3.0498759746551514,True,1762782521.147049
software founded after 2025 funded $2M or more companies,perplexity,16,266,6.303695201873779,True,1762782524.398296
software founded after 2025 funded $2M or more companies,parallel_agentic,10,7686,7.226952314376831,True,1762782525.324911
software founded after 2025 funded $2M or more companies,exa,0,0,8.226261138916016,True,1762782526.322494
software founded after 2025 funded $2M or more companies,linkup_deep,30,44,8.966588020324707,True,1762782527.061546
software founded after 2025 funded $2M or more companies,linkup_standard,30,267,9.131463050842285,True,1762782527.225363
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,you,10,185,0.732140064239502,True,1762782528.462466
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,tavily,10,31,1.5056681632995605,True,1762782529.237259
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,valyu,10,234,1.529024600982666,True,1762782529.261249
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,parallel_oneshot,10,6582,4.898707866668701,True,1762782532.631904
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,exa,0,0,9.77350401878357,True,1762782537.504757
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,linkup_standard,26,471,14.624310970306396,True,1762782542.351624
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,parallel_agentic,10,7094,15.8055739402771,True,1762782543.539382
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,linkup_deep,26,447,24.5065860748291,True,1762782552.2337952
Skatteverket official guidelines for Swedish invoice requirements VAT moms OCR reverse charge,perplexity,0,0,0.0,False,1762782557.739198
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",you,10,201,0.787700891494751,True,1762782559.0372531
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",valyu,10,240,1.55161714553833,True,1762782559.805485
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",tavily,10,29,3.06088924407959,True,1762782561.311311
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",parallel_oneshot,10,8827,4.241562843322754,True,1762782562.4971719
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",parallel_agentic,10,5307,8.055132865905762,True,1762782566.3127859
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",linkup_standard,30,452,12.471214056015015,True,1762782570.717609
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",exa,0,0,12.834374904632568,True,1762782571.083297
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",linkup_deep,30,553,25.038739919662476,True,1762782583.285706
"Find best practices for Swedish invoice formatting requirements including OCR numbers, date formats, VAT display (moms), and reverse charge taxation (omvänd beskattningsskyldighet)",perplexity,0,0,0.0,False,1762782588.3536892
accelerate version that supports keep_torch_compile in unwrap_model,you,10,71,0.7312958240509033,True,1762782589.593757
accelerate version that supports keep_torch_compile in unwrap_model,tavily,10,30,1.7820801734924316,True,1762782590.645348
accelerate version that supports keep_torch_compile in unwrap_model,parallel_oneshot,10,6943,2.4569473266601562,True,1762782591.3252769
accelerate version that supports keep_torch_compile in unwrap_model,valyu,10,209,4.931638956069946,True,1762782593.796405
accelerate version that supports keep_torch_compile in unwrap_model,linkup_standard,30,134,7.607892036437988,True,1762782596.466882
accelerate version that supports keep_torch_compile in unwrap_model,parallel_agentic,10,2547,10.734973192214966,True,1762782599.604364
accelerate version that supports keep_torch_compile in unwrap_model,linkup_deep,30,285,15.426542043685913,True,1762782604.2871659
accelerate version that supports keep_torch_compile in unwrap_model,exa,0,0,15.533381938934326,True,1762782604.396288
accelerate version that supports keep_torch_compile in unwrap_model,perplexity,10,233,17.782140254974365,True,1762782606.640914
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,you,10,91,0.8991072177886963,True,1762782608.050355
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,parallel_oneshot,10,6312,2.875859260559082,True,1762782610.031283
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,tavily,10,23,2.9887571334838867,True,1762782610.140378
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,valyu,10,218,5.818286895751953,True,1762782612.971508
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,perplexity,10,243,7.2233216762542725,True,1762782614.372295
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,parallel_agentic,10,2875,9.500416994094849,True,1762782616.655825
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,linkup_standard,30,232,11.12488603591919,True,1762782618.272585
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,exa,0,0,13.23586368560791,True,1762782620.387688
How to fix 'Accelerator.unwrap_model() got an unexpected keyword argument keep_torch_compile' error with latest transformers and accelerate versions? What's the correct way to make them compatible?,linkup_deep,30,225,25.774313926696777,True,1762782632.922286
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,you,10,155,0.6869781017303467,True,1762782634.120775
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,valyu,10,203,1.5976219177246094,True,1762782635.033291
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,parallel_oneshot,10,6805,2.8564071655273438,True,1762782636.294837
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,tavily,10,31,3.6685171127319336,True,1762782637.1027882
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,parallel_agentic,10,6053,8.239006996154785,True,1762782641.676544
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,linkup_standard,30,292,9.60788106918335,True,1762782643.037647
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,exa,0,0,11.074183940887451,True,1762782644.5080361
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,linkup_deep,30,274,16.16934108734131,True,1762782649.600075
What is JPYC stablecoin? How does it work technically? What blockchain does it use? How can developers integrate JPYC into applications for payment processing and accounting?,perplexity,0,0,0.0,False,1762782663.468023
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,you,10,82,0.6169490814208984,True,1762782664.598021
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,tavily,7,24,1.59989595413208,True,1762782665.58209
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,valyu,10,167,1.6842119693756104,True,1762782665.667469
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,parallel_oneshot,10,1081,3.1653378009796143,True,1762782667.149971
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,linkup_standard,30,82,4.9113850593566895,True,1762782668.8880808
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,parallel_agentic,10,2031,8.728835105895996,True,1762782672.7169669
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,exa,0,0,12.042970895767212,True,1762782676.023485
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,perplexity,11,333,19.16784691810608,True,1762782683.1449192
jalali_table_calendar_plus Flutter package documentation JalaliTableCalendarOption parameters,linkup_deep,31,164,22.636043787002563,True,1762782686.614033
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,you,10,82,0.6019229888916016,True,1762782687.7289522
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,valyu,10,197,2.258795976638794,True,1762782689.386231
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,tavily,6,31,2.5259881019592285,True,1762782689.653485
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,parallel_oneshot,10,5010,3.798171281814575,True,1762782690.928172
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,linkup_standard,21,57,4.583698034286499,True,1762782691.705694
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,parallel_agentic,10,2789,4.693010091781616,True,1762782691.8247879
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,perplexity,9,140,7.715074062347412,True,1762782694.839776
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,exa,0,0,8.515244960784912,True,1762782695.6398458
What are the available parameters for JalaliTableCalendarOption in the jalali_table_calendar_plus Flutter package?,linkup_deep,22,57,12.983808994293213,True,1762782700.1063209
Swedish invoice formatting requirements VAT currency date format,you,10,265,0.8595151901245117,True,1762782701.476012
Swedish invoice formatting requirements VAT currency date format,valyu,10,251,1.3637239933013916,True,1762782701.985142
Swedish invoice formatting requirements VAT currency date format,tavily,10,31,1.6502270698547363,True,1762782702.267594
Swedish invoice formatting requirements VAT currency date format,parallel_oneshot,10,8960,2.023510694503784,True,1762782702.646143
Swedish invoice formatting requirements VAT currency date format,parallel_agentic,10,5089,6.320204973220825,True,1762782706.943059
Swedish invoice formatting requirements VAT currency date format,linkup_standard,30,326,7.627375841140747,True,1762782708.240561
Swedish invoice formatting requirements VAT currency date format,exa,0,0,15.693405866622925,True,1762782716.309195
Swedish invoice formatting requirements VAT currency date format,linkup_deep,30,321,17.73225712776184,True,1762782718.346057
Swedish invoice formatting requirements VAT currency date format,perplexity,16,432,20.75853180885315,True,1762782721.374902
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,you,10,71,0.7870690822601318,True,1762782722.674421
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,valyu,10,252,1.3964731693267822,True,1762782723.288671
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,tavily,10,32,1.7086901664733887,True,1762782723.597346
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,parallel_oneshot,10,4114,2.036126136779785,True,1762782723.9287622
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,parallel_agentic,10,2057,5.389369249343872,True,1762782727.279925
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,linkup_standard,30,266,6.4877707958221436,True,1762782728.3693209
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,exa,0,0,8.674966096878052,True,1762782730.561533
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,linkup_deep,30,355,15.827285051345825,True,1762782737.7104378
Cloudflare Workers 1MB size limit workaround PDF libraries bundling,perplexity,5,395,22.60106325149536,True,1762782744.484482
Cloudflare Workers PDF generation best practices 2024 performance comparison,you,10,151,0.7168340682983398,True,1762782745.7147362
Cloudflare Workers PDF generation best practices 2024 performance comparison,valyu,10,227,1.696181058883667,True,1762782746.6958668
Cloudflare Workers PDF generation best practices 2024 performance comparison,tavily,10,43,1.7322490215301514,True,1762782746.7303739
Cloudflare Workers PDF generation best practices 2024 performance comparison,parallel_oneshot,10,9945,3.827275037765503,True,1762782748.8290849
Cloudflare Workers PDF generation best practices 2024 performance comparison,parallel_agentic,10,5206,7.5615928173065186,True,1762782752.562091
Cloudflare Workers PDF generation best practices 2024 performance comparison,linkup_standard,24,319,9.00137710571289,True,1762782753.9935942
Cloudflare Workers PDF generation best practices 2024 performance comparison,exa,0,0,10.93792176246643,True,1762782755.9333298
Cloudflare Workers PDF generation best practices 2024 performance comparison,linkup_deep,24,372,19.04874324798584,True,1762782764.0419462
Cloudflare Workers PDF generation best practices 2024 performance comparison,perplexity,15,475,24.72698426246643,True,1762782769.71983
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,you,10,95,0.8322229385375977,True,1762782771.065469
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,tavily,10,27,1.5008528232574463,True,1762782771.732866
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,valyu,10,180,1.5219900608062744,True,1762782771.75867
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,parallel_oneshot,10,4645,2.2814290523529053,True,1762782772.520289
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,parallel_agentic,10,2971,6.38008189201355,True,1762782776.6215549
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,exa,0,0,9.15836501121521,True,1762782779.390715
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,linkup_standard,30,326,10.02362585067749,True,1762782780.2506912
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,linkup_deep,30,398,22.359561920166016,True,1762782792.590233
react-pdf @react-pdf/renderer Cloudflare Workers Swedish characters invoice template,perplexity,0,0,0.0,False,1762782800.2445161
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,you,10,138,0.7564809322357178,True,1762782801.512682
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,tavily,10,24,1.5973880290985107,True,1762782802.355039
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,valyu,10,192,1.742704153060913,True,1762782802.5005069
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,parallel_oneshot,10,5484,3.277531862258911,True,1762782804.0373912
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,parallel_agentic,10,5281,6.082511901855469,True,1762782806.84413
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,exa,0,0,9.676304817199707,True,1762782810.432526
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,linkup_standard,30,293,10.71290922164917,True,1762782811.465736
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,perplexity,17,636,17.7824969291687,True,1762782818.536649
jsPDF Cloudflare Workers Swedish characters internationalization fonts 2024,linkup_deep,30,355,19.09199571609497,True,1762782819.844487
pdfkit Cloudflare Workers example invoice generation,you,10,141,0.7337021827697754,True,1762782821.089674
pdfkit Cloudflare Workers example invoice generation,valyu,10,188,1.6127591133117676,True,1762782821.9706619
pdfkit Cloudflare Workers example invoice generation,tavily,10,38,1.6139299869537354,True,1762782821.972914
pdfkit Cloudflare Workers example invoice generation,parallel_oneshot,10,6942,2.1548516750335693,True,1762782822.515448
pdfkit Cloudflare Workers example invoice generation,parallel_agentic,10,5045,6.041481256484985,True,1762782826.403559
pdfkit Cloudflare Workers example invoice generation,linkup_standard,29,221,6.9706737995147705,True,1762782827.323342
pdfkit Cloudflare Workers example invoice generation,exa,0,0,14.299828290939331,True,1762782834.654526
pdfkit Cloudflare Workers example invoice generation,perplexity,16,538,16.75802493095398,True,1762782837.1138198
pdfkit Cloudflare Workers example invoice generation,linkup_deep,29,310,17.41559100151062,True,1762782837.768846
Cloudflare Browser Rendering API PDF generation invoice examples,you,10,156,0.7379021644592285,True,1762782839.020562
Cloudflare Browser Rendering API PDF generation invoice examples,tavily,10,28,1.2556178569793701,True,1762782839.539037
Cloudflare Browser Rendering API PDF generation invoice examples,valyu,10,186,1.3341867923736572,True,1762782839.6199481
Cloudflare Browser Rendering API PDF generation invoice examples,parallel_oneshot,10,3122,2.694704294204712,True,1762782840.9845278
Cloudflare Browser Rendering API PDF generation invoice examples,parallel_agentic,10,2167,5.503943920135498,True,1762782843.796101
Cloudflare Browser Rendering API PDF generation invoice examples,perplexity,12,473,9.956155061721802,True,1762782848.236237
Cloudflare Browser Rendering API PDF generation invoice examples,exa,0,0,12.517147779464722,True,1762782850.799094
Cloudflare Browser Rendering API PDF generation invoice examples,linkup_standard,30,343,12.522058963775635,True,1762782850.7995222
Cloudflare Browser Rendering API PDF generation invoice examples,linkup_deep,0,0,0.0,False,1762782868.310583
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,you,10,153,0.8178081512451172,True,1762782869.6430569
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,tavily,10,28,1.6369798183441162,True,1762782870.461623
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,valyu,10,229,1.6380352973937988,True,1762782870.4633322
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,parallel_oneshot,10,5191,3.27496600151062,True,1762782872.10393
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,exa,0,0,9.532365798950195,True,1762782878.3562
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,linkup_standard,30,234,9.56124496459961,True,1762782878.380314
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,perplexity,15,453,16.955180883407593,True,1762782885.776993
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,parallel_agentic,10,260,20.102633953094482,True,1762782888.932517
pdf-lib Cloudflare Workers Swedish characters UTF-8 font support,linkup_deep,30,232,25.944904804229736,True,1762782894.764928
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,you,10,62,0.7857091426849365,True,1762782896.063283
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,valyu,10,128,1.26094388961792,True,1762782896.541965
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,parallel_oneshot,10,5224,2.3162710666656494,True,1762782897.600225
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,tavily,10,37,2.361849784851074,True,1762782897.641243
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,parallel_agentic,10,1807,7.12842321395874,True,1762782902.413141
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,exa,0,0,10.0035080909729,True,1762782905.281709
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,linkup_standard,30,391,10.58458399772644,True,1762782905.857333
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,perplexity,11,660,13.477243900299072,True,1762782908.7527292
How to generate PDF invoices in a Cloudflare Worker environment? Looking for libraries that work with Cloudflare Workers runtime and can handle Swedish characters and formatting.,linkup_deep,30,368,20.81704592704773,True,1762782916.089727
